,ADF_statistic_in,ADF_statistic_out,ASR_in,ASR_out,PS_in,PS_out,date_in,date_out,hedge_ratio_in,hedge_ratio_out,intercept_in,intercept_out,reason,sigma_in,sigma_out,spread_in,spread_out,stock_1_in,stock_1_log_in,stock_1_log_out,stock_1_out,stock_2_in,stock_2_log_in,stock_2_log_out,stock_2_out
"(2820, 2845)",-2.3642277832371925,,2.7621725356400733,,1.4478241008751915,,2001-09-19,2001-10-02,1.134448828428243,,0.16380386828444912,,cointegration_invalid,0.10070794743352904,,0.2781727265215781,,1.46,0.37843643572024505,,1.42,2.39,0.8712933659434193,,2.76
"(2849, 2851)",-2.235270821128556,,2.5092125923763096,,1.2416508949556384,,2001-10-02,2001-10-08,1.2250765518211855,,-1.7722633011153404,,cointegration_invalid,0.09699390713554891,,0.2433783331682977,,7.67,2.0373166153791646,,8.0,2.63,0.9669838461896731,,2.52
"(2836, 2849)",-2.435315883762106,,2.5785550220809577,,1.5103537646351246,,2001-09-24,2001-10-22,0.19613454331332156,,1.8698542207529596,,cointegration_invalid,0.07258567124842794,,-0.18716614712875124,,6.82,1.9198594718553708,,7.19,7.84,2.0592388343623163,,8.0
"(2845, 2849)",-3.5795528981676044,,2.7094881929210812,,4.8280118858310725,,2001-10-02,2001-10-29,0.4678781216896217,,1.697591760077939,,cointegration_invalid,0.04992801539623629,,-0.1352793682120842,,2.76,1.0152306797290584,,2.71,7.67,2.0373166153791646,,8.08
"(2823, 2834)",-2.8782380356174513,,2.9450028985121275,,2.5820754412963822,,2001-11-26,2001-12-17,1.1095241554380648,,1.0593221645907087,,cointegration_invalid,0.08054682162032989,,-0.23721062313781083,,2.11,0.7466879474879751,,3.72,5.21,1.6505798557652755,,6.91
"(2801, 2823)",-2.9321469387342853,,2.8463795447841904,,2.6513536014792423,,2001-12-10,2001-12-17,1.4332539061452274,,-1.8079216016335768,,cointegration_invalid,0.0878121537841745,,0.24994671831471793,,5.93,1.780024213009634,,6.5,2.7,0.9932517730102834,,3.72
"(2836, 2851)",-3.928912522184692,,2.748676025791377,,7.031223825179144,,2001-12-17,2001-12-24,0.24161003743036677,,0.5203652596964029,,cointegration_invalid,0.04195275914387272,,0.11531454327456292,,8.76,2.1701959049483,,7.71,3.19,1.1600209167967532,,2.97
"(2816, 2834)",-2.7423373195161758,,4.987021094678709,,3.2963519107513624,,2001-12-17,2001-12-31,-8.232059590224884,,40.470981511287604,,cointegration_invalid,0.44685010142124204,,2.2284508819470545,,141.48,4.95215836433728,,140.33,6.91,1.9329696377795786,,5.76
"(2816, 2838)",-2.330239031476441,,3.3379368917572463,,1.488925294090482,,2001-12-24,2001-12-31,-5.186791495736679,,25.85152433701821,,cointegration_invalid,0.3411524643247468,,1.1387453963834702,,136.91,4.9193237756456645,,140.33,4.37,1.4747630091074988,,4.45
"(2816, 2849)",-3.0557201474732656,,4.598268132215958,,5.006268562511505,,2001-12-17,2002-01-02,-3.7082806617980615,,19.533434597664172,,cointegration_invalid,0.22230370258191764,,1.0222120312560463,,141.48,4.95215836433728,,140.33,8.95,2.191653532286764,,8.0
"(2809, 2832)",-3.049937846156234,-3.23185702298544,3.7425461213850015,0.2564187412299643,3.997513090631828,0.18702971656461065,2001-12-31,2002-01-14,0.41572588899814444,0.4359197409823762,0.7008738174060102,0.6822102571100234,reversion,0.03517318323687035,0.03793981962700752,0.1316372604999131,-0.009728480791249161,3.0,1.0986122886681098,1.1184149159642893,3.06,3.63,1.2892326482767593,1.1600209167967532,3.19
