,ADF_statistic_in,ADF_statistic_out,ASR_in,ASR_out,PS_in,PS_out,date_in,date_out,hedge_ratio_in,hedge_ratio_out,intercept_in,intercept_out,reason,sigma_in,sigma_out,spread_in,spread_out,stock_1_in,stock_1_log_in,stock_1_log_out,stock_1_out,stock_2_in,stock_2_log_in,stock_2_log_out,stock_2_out
"(2820, 2834)",-4.400714304346821,,4.360141670537753,,34.2971663337373,,2001-01-08,2001-03-05,0.6587510436623857,,1.8538438702749964,,cointegration_invalid,0.041974880183190455,,-0.18301642420255804,,2.28,0.8241754429663494,,2.75,9.15,2.21375387928743,,9.73
"(2816, 2834)",-2.425784868513986,,2.561370575368991,,1.4925241739262787,,2001-02-19,2001-03-05,0.44339632572660437,,0.41656839663839695,,cointegration_invalid,0.07746141216254877,,-0.1984073818396821,,107.35,4.67609452432479,,108.94,9.89,2.2915241456346207,,9.73
"(2834, 2845)",-3.6185474873680774,,3.692537944357487,,8.284044049325965,,2000-12-26,2001-03-12,1.9290025298856264,,-3.507638590469862,,cointegration_invalid,0.08917693705722157,,0.32928922384536996,,8.66,2.1587147225743437,,9.36,2.68,0.9858167945227654,,3.25
"(2836, 2845)",-4.908767339114332,,2.6766871321663817,,17.53000199394776,,2001-02-05,2001-03-12,0.9371768735772248,,-0.25967977476108006,,cointegration_invalid,0.06618542580389015,,-0.17715767758622558,,6.03,1.7967470107390942,,6.14,3.48,1.247032293786383,,3.25
"(2809, 2812)",-2.709090169542618,-2.362950345484025,3.336841337691199,0.5619305220483921,2.3501311496605855,0.8112360115960717,2000-11-13,2001-03-19,1.157086420611999,0.7818827888201744,-0.24474744170437218,0.38649727083807833,reversion,0.05767923178958571,0.06428164738998382,0.1924664449617619,-0.03612181967598427,3.15,1.1474024528375417,1.3376291891386096,3.81,3.58,1.275362800412609,1.3962446919730587,4.04
"(2836, 2845)",-2.1688505834611256,,2.836080161215907,,1.1924544076426715,,2001-03-19,2001-03-26,0.8694005511332261,,-0.17759801237510814,,cointegration_invalid,0.08288831046569158,,-0.2350778929084527,,6.06,1.801709800081223,,6.39,3.17,1.1537315878891892,,3.3
"(2809, 2834)",-2.029693343043298,,2.6660105095017044,,1.0295448303264607,,2001-04-02,2001-04-09,0.475657712767629,,1.7014625088964652,,cointegration_invalid,0.06046261929039925,,-0.1611939784602049,,3.67,1.3001916620664788,,3.55,8.66,2.1587147225743437,,7.91
"(2812, 2850)",-2.1762324345784014,,2.824550743330769,,1.200803395633646,,2001-04-09,2001-04-16,1.2351255474223115,,-0.7224117086887166,,cointegration_invalid,0.09780051990451655,,0.27624253119443787,,3.81,1.3376291891386096,,3.73,3.34,1.205970806988609,,3.42
"(2812, 2823)",-2.1322705148335417,-3.11500394961698,2.7897329036542473,0.8291566558325223,1.1453409742757852,0.8114830968233557,2000-12-04,2001-04-30,1.2192404163945227,1.721661828273913,-0.48507836399400767,-1.284447058638188,reversion,0.10445012173234966,0.0975085168674406,-0.2913879413874274,0.08084983576099614,3.73,1.3164082336557241,1.2781522025001875,3.59,2.29,0.8285518175661483,0.9969486348916096,2.71
"(2834, 2849)",-2.3552152772887402,,2.9623485247074233,,1.4707280204507631,,2001-04-09,2001-04-30,1.0783879553083324,,-0.2562569079701821,,cointegration_invalid,0.08533641316336794,,0.25279619763832617,,7.91,2.0681277817795625,,8.12,9.27,2.2267833795777636,,10.22
"(2832, 2834)",-4.053081991028786,,3.53017443694617,,13.325098949280244,,2001-04-02,2001-05-02,0.640834765817963,,1.5200613093976694,,cointegration_invalid,0.0531224993031398,,-0.18753168906663487,,3.63,1.2892326482767593,,3.34,8.66,2.1587147225743437,,8.08
"(2812, 2845)",-2.1932078370509616,,2.618852992251896,,1.2044321653603969,,2001-05-02,2001-05-07,1.0474477497464842,,-0.3835316279200519,,cointegration_invalid,0.10825007380112409,,0.2834910296855624,,3.34,1.205970806988609,,3.17,3.2,1.1631508098056809,,3.25
"(2823, 2832)",-4.998785008025374,-4.354626470971407,3.0534064405593297,1.0188826947903193,28.429213337600963,1.045031601204346,2001-04-02,2001-05-21,0.5718263281434064,0.5475182823457958,0.5941248614710164,0.6336971399141178,reversion,0.045139397257446014,0.05023525629209908,0.1378289263088518,-0.05118383330437626,2.65,0.9745596399981308,0.9242589015233319,2.52,3.63,1.2892326482767593,1.0885619528146082,2.97
"(2820, 2832)",-3.734187351224303,,2.6979942839517306,,5.591211153502915,,2001-01-15,2001-06-01,0.9434434163046154,,0.5522565811837624,,cointegration_invalid,0.09362886796009645,,-0.25261015056921154,,2.63,0.9669838461896731,,2.24,3.36,1.2119409739751128,,3.03
"(2812, 2832)",-3.8562270149743885,-3.545513180534666,3.1272388369849238,0.44242274445757895,8.30101731031673,0.283554865626762,2001-05-07,2001-06-01,0.943793388600904,0.8689785321296647,-0.06998093313731721,0.04493237565511806,reversion,0.05981874266963401,0.06768490092954443,0.18706749525608668,-0.029945339627588385,3.17,1.1537315878891892,1.2584609896100056,3.52,3.34,1.205970806988609,1.1085626195212777,3.03
"(2812, 2823)",-2.8948623502677338,-3.2067421699496044,2.778131632835368,0.078490029344749,2.4951559289528578,0.046379497741952,2001-05-07,2001-06-01,1.705644040902247,1.6121367448223827,-1.2590215847075867,-1.107575724550312,reversion,0.0997011690420803,0.11406249078564382,0.27698297154646956,-0.008952768248900345,3.17,1.1537315878891892,1.2584609896100056,3.52,2.68,0.9858167945227654,0.9122827104766164,2.49
"(2823, 2834)",-2.840980204980045,,3.1310891796451013,,2.6113798611038517,,2001-04-09,2001-06-04,0.3705656871221912,,1.8935438333077361,,cointegration_invalid,0.050776247998510285,,-0.1589849606911118,,2.46,0.9001613499442714,,2.47,7.91,2.0681277817795625,,7.87
"(2812, 2838)",-3.3159794171245935,-3.236937867667118,2.6690300496225285,0.7417454071670685,3.6397569352780805,0.6910561407127371,2001-05-21,2001-06-11,0.9660452602944656,0.8905781586881464,0.3260481171238405,0.43311156595023753,reversion,0.060434239296113884,0.058146206830915294,0.1613008007074066,-0.04312968186101784,2.99,1.095273387402595,1.3164082336557241,3.73,4.69,1.545432582458188,1.5623463049002497,4.77
