,ADF_statistic_in,ADF_statistic_out,ASR_in,ASR_out,PS_in,PS_out,date_in,date_out,hedge_ratio_in,hedge_ratio_out,intercept_in,intercept_out,reason,sigma_in,sigma_out,spread_in,spread_out,stock_1_in,stock_1_log_in,stock_1_log_out,stock_1_out,stock_2_in,stock_2_log_in,stock_2_log_out,stock_2_out
"(2850, 2885)",-3.814749503116805,-2.8029168077847646,3.0517930807312577,0.03047557577097261,2.481938488757432,1.9896999785826708,2003-08-25,2003-10-06,0.6041542029327719,0.39573422522033,1.0248198961657695,1.2227446470320584,take_profit,0.03793451594746252,0.04413729495541054,-0.11576829328935567,-0.0013451094767393812,3.8,1.33500106673234,1.3686394258811698,3.93,5.56,1.715598108262491,1.763017000362401,5.83
"(2834, 2850)",-3.6434762372592404,-3.14344921309382,3.2972463257531293,0.5947555814403311,2.154855282031742,0.9281732314116752,2003-08-25,2003-10-06,0.8761519414795788,1.2895597841728228,-0.6256190043553719,-1.3809931673356355,reversion,0.04913784113957785,0.06991642206663394,0.16201956615291402,-0.041583182258468465,7.79,2.052840859882657,2.1644717908644115,8.71,3.8,1.33500106673234,1.3686394258811698,3.93
"(2801, 2890)",-3.4460783044501695,,3.5265215613978436,,1.7545244233693709,,2003-09-29,2003-10-06,1.0783908351882343,,-0.40400778017404504,,cointegration_invalid,0.0639622484244462,,0.22556424818429477,,6.98,1.9430489167742813,,7.64,6.8,1.916922612182061,,7.69
"(2849, 2886)",-3.3754850425624943,,3.0470591642666514,,1.5194626720264608,,2003-10-06,2003-10-13,0.3954483282489103,,0.9434630801622347,,cointegration_invalid,0.040833065339972004,,0.12442076594926066,,12.91,2.558002204858551,,13.07,8.0,2.0794415416798357,,8.58
"(2845, 2882)",-3.0133142345930413,,3.7249320865247273,,1.0176630445343167,,2003-10-13,2003-10-20,0.3437975483733882,,2.256184655571745,,cointegration_invalid,0.045098294663156346,,0.16798808483833794,,9.29,2.2289385528257473,,9.12,24.3,3.190476350346503,,26.64
"(2832, 2882)",-3.159424612129209,-4.484078557939327,3.127013755721978,1.23162235115543,1.1993222062211204,1.3623095759900763,2003-10-13,2003-10-27,1.6850634090341907,1.8759448359274604,0.7422718591838574,0.4985388787826741,reversion,0.03858538827384758,0.05005050411258745,0.1206570399021949,-0.06164331955165947,3.98,1.3812818192963463,1.4929040961781488,4.45,24.3,3.190476350346503,3.2375012889913655,25.47
"(2852, 2882)",-3.690717343039146,-3.4672571001775507,3.7334264124457546,0.586281593479089,2.484074624241994,0.7791947241151284,2003-10-13,2003-11-10,0.8058704977348911,1.43356046799554,1.937553673322677,1.163082718443956,reversion,0.047432219986791424,0.07301285436865157,0.17708470289962452,-0.04280609260370971,3.8,1.33500106673234,1.43746264769429,4.21,24.3,3.190476350346503,3.1809662517949806,24.07
"(2850, 2891)",-3.438415945133332,-3.5804052538320335,3.327449189010108,0.4155845056654261,1.6939554212990586,0.600714177194573,2003-10-13,2003-11-10,0.4048381908924948,0.5216146192089597,1.4087914364851912,1.2894861590352833,take_profit,0.035741037786394814,0.04578995342424582,0.11892648719671906,0.019029595158258084,3.98,1.3812818192963463,1.5623463049002497,4.77,8.06,2.086913556518537,2.1234584270966104,8.36
"(2832, 2852)",-4.31332640255193,-3.9034138553405984,3.8528446999515085,0.2865223756242277,5.8792552433533825,0.3232879421560208,2003-10-27,2003-11-10,1.65030822643295,1.3016023020827052,-0.9122173132440803,-0.4563106108633103,take_profit,0.04353753657771507,0.037705053681242745,-0.16774336705239445,-0.010803341553788703,4.45,1.4929040961781488,1.463255402256019,4.32,3.99,1.3837912309017721,1.43746264769429,4.21
"(2852, 2891)",-3.4548973839267374,,3.903004399091908,,1.8579151516868087,,2003-11-17,2003-11-24,1.4950052763790078,,-0.014648013062002039,,cointegration_invalid,0.08443397647259629,,-0.329546181605366,,5.26,1.6601310267496185,,5.28,8.48,2.1377104498038118,,8.26
