,ADF_statistic_in,ADF_statistic_out,ASR_in,ASR_out,PS_in,PS_out,date_in,date_out,hedge_ratio_in,hedge_ratio_out,intercept_in,intercept_out,reason,sigma_in,sigma_out,spread_in,spread_out,stock_1_in,stock_1_log_in,stock_1_log_out,stock_1_out,stock_2_in,stock_2_log_in,stock_2_log_out,stock_2_out
"(2812, 2816)",-2.6410670575159774,,1.7282854513297825,,1.4201278773706294,,2009-12-07,2010-01-18,1.5858859011677116,,1.1468496956025178,,cointegration_invalid,0.0996824561479509,,-0.17227973871332258,,4.84,1.5769147207285403,,5.1,32.31,3.475376779836407,,32.86
"(2801, 2809)",-3.2588452268095653,,2.1767249168652154,,2.6622104558808712,,2009-12-21,2010-01-18,1.1534774443385987,,-0.5900397785192717,,cointegration_invalid,0.05981571399947458,,0.1302023550827398,,7.96,2.0744289998562917,,8.26,6.91,1.9329696377795786,,6.87
"(2809, 2880)",-3.5889004846281933,,1.7956132050451126,,2.5346548345545763,,2009-12-21,2010-01-18,0.5523197464718265,,1.2467839662892166,,cointegration_invalid,0.047595280263868014,,-0.08546271373962444,,6.91,1.9329696377795786,,6.87,9.29,2.2289385528257473,,9.56
"(2834, 2845)",-3.473685882980113,,1.6522942591128271,,2.0960049968262133,,2009-12-28,2010-01-18,2.2097569884973565,,-1.9606712119278518,,cointegration_invalid,0.09324090973402593,,0.15406141986798838,,5.28,1.6639260977181702,,5.34,6.49,1.8702625307159986,,6.35
"(2852, 2883)",-3.084037212620548,,1.598703588736303,,1.6629992003281489,,2010-01-04,2010-01-18,0.6895009834712197,,0.35507635328310017,,cointegration_invalid,0.0472831232037408,,0.07559169875248117,,8.14,2.096790180014449,,8.27,6.53,1.8764069432883397,,6.66
"(2812, 2883)",-2.4423524747449235,,2.043161752978299,,1.3717127944529994,,2010-01-04,2010-01-18,0.997235028249451,,0.17491585118949027,,cointegration_invalid,0.054113763199415785,,0.11056317127877091,,4.93,1.5953389880545987,,5.1,6.53,1.8764069432883397,,6.66
"(2836, 2885)",-3.6326459951515853,,2.825243199725187,,5.4502259592150155,,2010-01-11,2010-01-18,1.1777744981148293,,0.40316140237809756,,cointegration_invalid,0.06560153957925086,,-0.1853403035877812,,8.42,2.130609828254235,,8.04,15.29,2.727199019940971,,14.93
"(2836, 2892)",-2.8632872546185655,,3.6127546014215834,,3.030922523841176,,2010-01-11,2010-01-18,0.8312255874104788,,0.5974427301135413,,cointegration_invalid,0.03742992154359029,,-0.13522512128745467,,8.42,2.130609828254235,,8.04,9.33,2.2332350148592526,,9.14
"(2836, 2890)",-3.2478332194569313,,2.1263544056365564,,2.5635078378257607,,2010-01-11,2010-01-18,1.5588546200501803,,-1.247172147599826,,cointegration_invalid,0.09083538625104712,,-0.1931482237426123,,8.42,2.130609828254235,,8.04,6.56,1.8809906029559975,,6.35
"(2809, 2886)",-2.9307892550360006,,1.7915534978770482,,1.7206936635859347,,2009-12-07,2010-01-25,1.4787246263104414,,-0.2597912188601986,,cointegration_invalid,0.08919015389173003,,-0.15978893218092116,,6.8,1.916922612182061,,6.67,11.19,2.4150205223238337,,10.83
"(2845, 2888)",-2.829810485943246,,1.7588159700721853,,1.5976677162848483,,2009-12-14,2010-01-25,0.9544392206420592,,0.7215328926927552,,cointegration_invalid,0.064873136184694,,-0.11409990795030756,,6.08,1.8050046959780757,,5.94,10.28,2.330200260027019,,10.28
"(2836, 2888)",-2.4363965658300324,,2.1123426450172946,,1.3858813626525408,,2010-01-18,2010-01-25,1.2445663848967115,,-0.06717542151892193,,cointegration_invalid,0.07511192086365524,,-0.15866211358946325,,8.04,2.0844290831908747,,7.62,10.68,2.3683728335320486,,10.28
"(2845, 2883)",-2.624359733958885,,1.6089948658238724,,1.3457500713243762,,2010-01-18,2010-01-25,0.5897177842072843,,0.7192791529416651,,cointegration_invalid,0.05393034930090335,,0.08677365513724156,,6.35,1.8484548129046001,,5.94,6.66,1.8961194845522977,,6.02
"(2882, 2883)",-2.278619365837243,,1.597037270600034,,1.1393246946242312,,2010-01-18,2010-01-25,0.49609919596312263,,0.024090069053302337,,cointegration_invalid,0.06362189078560855,,0.10160653081066173,,35.47,3.5686872687855304,,33.73,6.66,1.8961194845522977,,6.02
"(2809, 2850)",-2.1617481493563027,,1.885819541908101,,1.1080558130613118,,2010-01-18,2010-01-25,1.4119168716816481,,-0.4120492231244716,,cointegration_invalid,0.12002026658239787,,0.2263365641461057,,6.87,1.927164106234258,,6.67,12.62,2.5352828571130672,,12.04
"(2850, 2851)",-3.2291711959064786,,2.9360405636975826,,3.758024785707705,,2010-02-01,2010-02-08,0.5713479966482288,,0.6910042092171744,,cointegration_invalid,0.047892136324689465,,-0.14061325493142274,,11.82,2.469793011977952,,11.13,7.11,1.9615022438151495,,6.74
"(2849, 2851)",-3.1106370737772964,,3.3299677042061755,,3.8040065556769544,,2010-02-08,2010-02-22,2.994386382088306,,-3.690633299714154,,cointegration_invalid,0.21625361063238427,,0.7201175393238168,,5.1,1.62924053973028,,5.85,6.74,1.9080599249242156,,7.05
"(2849, 2884)",-2.8728317745148364,,3.1857104905614366,,2.7492513862742993,,2010-02-08,2010-02-22,5.92680688552259,,-9.474346107435027,,cointegration_invalid,0.4266901007160598,,1.3593111300698677,,5.1,1.62924053973028,,5.85,4.67,1.541159071680806,,5.04
"(2823, 2849)",-2.8600368993624956,,3.187363699042278,,2.710002998158662,,2010-02-08,2010-02-22,0.08294964711070021,,1.6972005664593048,,cointegration_invalid,0.07309082875446296,,-0.23296705430489076,,7.31,1.9892432737616872,,8.23,5.1,1.62924053973028,,5.85
"(2832, 2849)",-2.7874469898689216,,3.1705352595241014,,2.480934779680473,,2010-02-08,2010-02-22,0.06709645556603762,,1.6929686461285496,,cointegration_invalid,0.07452685777701691,,-0.2362900303635701,,13.09,2.5718485799218085,,13.89,5.1,1.62924053973028,,5.85
"(2849, 2850)",-2.6954496334375695,,3.6565736455509703,,2.463711398355773,,2010-02-08,2010-02-22,9.427433153420077,,-15.45593596097698,,cointegration_invalid,0.6853475657913527,,2.50602384711517,,5.1,1.62924053973028,,5.85,11.13,2.4096441652874536,,12.16
"(2850, 2886)",-2.280008678264876,,1.7491661051855727,,1.169485394168686,,2010-02-22,2010-03-01,0.5518990982669145,,1.1661720288530477,,cointegration_invalid,0.09612312128701284,,-0.16813530567988466,,12.16,2.498151876538021,,11.9,10.77,2.3767644911682972,,10.8
"(2850, 2851)",-2.098781491606895,,2.723352523345916,,1.104028306401796,,2010-02-22,2010-03-01,0.4835758323601336,,0.8731333184112615,,cointegration_invalid,0.04705655017020707,,-0.12815157464598714,,12.16,2.498151876538021,,11.9,7.05,1.9530276168241774,,7.05
"(2845, 2850)",-2.3398207260604322,,2.1537955695157542,,1.2978657986777817,,2010-02-22,2010-03-08,1.6351390195047522,,-0.6655781521450999,,cointegration_invalid,0.18580612747130726,,0.400188414136581,,5.42,1.6900958154515549,,5.48,12.16,2.498151876538021,,13.04
"(2816, 2881)",-4.2876531266540185,,1.7536609993251269,,3.614623054322983,,2010-03-01,2010-03-08,-2.3701308740312275,,11.411372037259902,,cointegration_invalid,0.3343923449535602,,-0.5864108138179329,,26.17,3.2646137165420543,,26.51,21.92,3.087399462079815,,22.41
"(2850, 2881)",-3.1321434384904423,,1.613185800070542,,1.7184168399683029,,2010-03-01,2010-03-08,0.5916402024141486,,1.7609196167397019,,cointegration_invalid,0.08600363019916236,,-0.13873983499180675,,11.9,2.4765384001174837,,13.04,21.92,3.087399462079815,,22.41
"(2816, 2823)",-2.7188417630346824,-3.177356032043721,2.1210994573944317,1.825102363184351,1.7169027988484609,2.0306173535152436,2010-03-01,2010-03-08,204.2174085430898,-4.0836387794227065,-722.010770378002,16.472183043264355,reversion,27.08409018593468,0.5187243725412329,57.44804899740791,-0.9467250781663239,26.17,3.2646137165420543,3.277522020300934,26.51,8.4,2.128231705849268,2.1412419425852827,8.51
"(2816, 2887)",-2.5332854209928506,,2.092162625946146,,1.4824118365219285,,2010-03-01,2010-03-08,20.428229367966242,,-70.72014874868785,,cointegration_invalid,2.7039718183294235,,5.657148779920462,,26.17,3.2646137165420543,,26.51,5.09,1.6272778305624314,,5.27
"(2887, 2889)",-2.4714213006337964,,1.6650361012355952,,1.271697528053292,,2010-03-01,2010-03-08,0.4052982192624536,,0.9802094816737043,,cointegration_invalid,0.03904167816196853,,0.06500580359249897,,5.09,1.6272778305624314,,5.27,5.5,1.7047480922384253,,5.5
"(2850, 2886)",-2.312375897071019,,1.503666778819088,,1.135894224750338,,2010-03-08,2010-03-15,0.44954171756104117,,1.381871931799327,,cointegration_invalid,0.08963402935479167,,-0.13477971219249518,,13.04,2.5680215564985067,,12.99,11.04,2.401525040848949,,10.74
"(2832, 2850)",-2.0114562617650993,,1.6716678105999077,,1.005903836588998,,2010-02-22,2010-03-22,1.1275709623451178,,-0.7330981925392054,,cointegration_invalid,0.15817743765408707,,0.2644201308895111,,13.89,2.6311691567662523,,14.06,12.16,2.498151876538021,,14.5
"(2816, 2832)",-3.7757068340820474,,1.927059732475159,,3.2054596323453914,,2010-03-01,2010-03-22,-4.055143606189752,,16.89690807455696,,cointegration_invalid,0.5349432960899936,,-1.0308676850525629,,26.17,3.2646137165420543,,23.8,13.84,2.6275629501895237,,14.06
"(2816, 2823)",-2.449242258805735,,2.637523452071809,,1.5460345342589343,,2010-03-15,2010-03-29,-2.891984628695674,,12.254057596495107,,cointegration_invalid,0.35719247569211826,,-0.9421035315415516,,24.02,3.1788868166518376,,23.52,8.32,2.1186622548331173,,9.39
"(2881, 2890)",-2.1361816098078656,,1.6764195080180357,,1.0728939543934066,,2010-03-22,2010-03-29,0.9660453622512478,,-1.175184110967979,,cointegration_invalid,0.06950822810715163,,-0.11652494956659654,,23.62,3.1620938107692163,,23.74,5.83,1.763017000362401,,5.7
"(2816, 2884)",-3.6204844780009666,,1.9309624224795496,,2.9046381904392535,,2010-03-01,2010-04-01,-2.991254221337481,,12.173529229166562,,cointegration_invalid,0.40955410485156507,,-0.7908335864406215,,26.17,3.2646137165420543,,26.23,5.04,1.6174060820832772,,5.48
"(2816, 2850)",-3.3450233771327333,-2.973962895999103,1.711350417967096,0.20815363764516778,2.059900941805156,0.21683596219070894,2010-03-15,2010-04-01,-2.3885958382341324,-2.1251171907135777,10.593408386138115,9.646238226928483,reversion,0.25485881231839225,0.22169644254094079,-0.43615273498367824,0.04614692096788975,24.02,3.1788868166518376,3.2669037938787824,26.23,12.99,2.5641798306825083,2.7498317351171653,15.64
"(2816, 2881)",-3.443576349062201,,1.6225084474432547,,2.011041041724086,,2010-03-15,2010-04-01,-0.9384433845008775,,6.345865325108938,,cointegration_invalid,0.14135031826787092,,-0.22934208543841317,,24.02,3.1788868166518376,,26.23,22.95,3.133317936506554,,23.68
"(2816, 2886)",-2.7495857303372917,,1.8411951636256558,,1.5802108749278498,,2010-03-15,2010-04-01,-0.7475095033846991,,4.9875547032448155,,cointegration_invalid,0.1289007885862382,,-0.23733150853251495,,24.02,3.1788868166518376,,26.23,10.74,2.3739750890807185,,11.25
"(2823, 2851)",-3.4213419422569213,,5.484119871355203,,11.233722516633078,,2010-03-29,2010-04-01,0.4996311137786454,,0.8933361640283449,,cointegration_invalid,0.039693108268324236,,0.21768176381017046,,9.39,2.2396452932201716,,9.43,9.3,2.2300144001592104,,9.19
"(2851, 2881)",-3.091189709746566,,4.37349692746424,,5.003406868122655,,2010-03-29,2010-04-01,1.174712395743075,,0.7945452916133573,,cointegration_invalid,0.05647870916137445,,-0.24700946098441756,,9.3,2.2300144001592104,,9.19,23.74,3.167161389181522,,23.68
